time_stamp,agent_id,agent_signature,target_id,target_signature,target_type,target_x,target_y,target_radius
513,0,6399426427924154,2,1765219598878096,set_fix,105,225,17
516,0,6399426427924154,2,1765219598878096,set_fix,105,225,17
520,0,6399426427924154,2,1765219598878096,set_fix,105,225,17
523,0,6399426427924154,2,1765219598878096,set_fix,105,225,17
526,0,6399426427924154,2,1765219598878096,set_fix,105,225,17
530,0,6399426427924154,2,1765219598878096,set_fix,105,225,17
534,0,6399426427924154,2,1765219598878096,set_fix,105,225,17
537,0,6399426427924154,2,1765219598878096,set_fix,105,225,17
540,0,6399426427924154,2,1765219598878096,set_fix,105,225,17
544,0,6399426427924154,2,1765219598878096,set_fix,105,225,17
547,0,6399426427924154,2,1765219598878096,set_fix,105,225,17
551,0,6399426427924154,2,1765219598878096,set_fix,105,225,17
555,0,6399426427924154,2,1765219598878096,set_fix,105,225,17
559,0,6399426427924154,2,1765219598878096,set_fix,105,225,17
562,0,6399426427924154,2,1765219598878096,set_fix,105,225,17
566,0,6399426427924154,2,1765219598878096,set_fix,105,225,17
569,0,6399426427924154,2,1765219598878096,set_fix,105,225,17
572,0,6399426427924154,2,1765219598878096,set_fix,105,225,17
573,0,6399426427924154,2,1765219598878096,set_fix,105,225,17
4,0,6399426427924154,4,8665817831542582,unknown,240,262,8
7,0,6399426427924154,4,8665817831542582,unknown,243,263,8
9,0,6399426427924154,4,8665817831542582,unknown,245,266,8
13,0,6399426427924154,4,8665817831542582,unknown,243,266,8
16,0,6399426427924154,4,8665817831542582,unknown,242,272,8
19,0,6399426427924154,4,8665817831542582,unknown,238,273,8
23,0,6399426427924154,4,8665817831542582,unknown,235,274,8
26,0,6399426427924154,4,8665817831542582,moving,230,277,8
29,0,6399426427924154,4,8665817831542582,moving,229,278,8
32,0,6399426427924154,4,8665817831542582,moving,225,273,8
35,0,6399426427924154,4,8665817831542582,moving,223,275,8
39,0,6399426427924154,4,8665817831542582,moving,216,276,8
42,0,6399426427924154,4,8665817831542582,moving,214,275,8
45,0,6399426427924154,4,8665817831542582,moving,211,275,8
49,0,6399426427924154,4,8665817831542582,moving,207,276,8
52,0,6399426427924154,4,8665817831542582,moving,203,272,8
55,0,6399426427924154,4,8665817831542582,moving,201,275,8
58,0,6399426427924154,4,8665817831542582,moving,195,276,8
61,0,6399426427924154,4,8665817831542582,moving,196,275,8
64,0,6399426427924154,4,8665817831542582,moving,192,278,8
67,0,6399426427924154,4,8665817831542582,moving,190,274,8
70,0,6399426427924154,4,8665817831542582,moving,186,274,8
73,0,6399426427924154,4,8665817831542582,moving,181,273,8
77,0,6399426427924154,4,8665817831542582,moving,178,275,8
80,0,6399426427924154,4,8665817831542582,moving,177,275,8
83,0,6399426427924154,4,8665817831542582,moving,171,275,8
96,0,6399426427924154,4,8665817831542582,moving,160,275,8
99,0,6399426427924154,4,8665817831542582,moving,157,274,8
102,0,6399426427924154,4,8665817831542582,moving,153,273,8
105,0,6399426427924154,4,8665817831542582,moving,149,274,8
109,0,6399426427924154,4,8665817831542582,moving,148,272,8
112,0,6399426427924154,4,8665817831542582,moving,144,275,8
144,0,6399426427924154,4,8665817831542582,moving,113,275,8
147,0,6399426427924154,4,8665817831542582,moving,109,275,8
150,0,6399426427924154,4,8665817831542582,moving,106,276,8
153,0,6399426427924154,4,8665817831542582,moving,103,281,8
157,0,6399426427924154,4,8665817831542582,moving,101,277,8
160,0,6399426427924154,4,8665817831542582,moving,94,275,8
163,0,6399426427924154,4,8665817831542582,moving,93,273,8
166,0,6399426427924154,4,8665817831542582,moving,89,273,8
170,0,6399426427924154,4,8665817831542582,moving,86,276,8
173,0,6399426427924154,4,8665817831542582,moving,84,274,8
177,0,6399426427924154,4,8665817831542582,moving,79,273,8
180,0,6399426427924154,4,8665817831542582,moving,74,275,8
183,0,6399426427924154,4,8665817831542582,moving,72,275,8
255,0,6399426427924154,4,8665817831542582,moving,66,241,8
258,0,6399426427924154,4,8665817831542582,moving,65,241,8
261,0,6399426427924154,4,8665817831542582,moving,65,237,8
264,0,6399426427924154,4,8665817831542582,moving,65,235,8
267,0,6399426427924154,4,8665817831542582,moving,66,227,8
271,0,6399426427924154,4,8665817831542582,moving,66,228,8
274,0,6399426427924154,4,8665817831542582,moving,64,223,8
277,0,6399426427924154,4,8665817831542582,moving,64,217,8
280,0,6399426427924154,4,8665817831542582,moving,65,217,8
283,0,6399426427924154,4,8665817831542582,moving,65,218,8
287,0,6399426427924154,4,8665817831542582,moving,66,209,8
290,0,6399426427924154,4,8665817831542582,moving,64,208,8
293,0,6399426427924154,4,8665817831542582,moving,65,204,8
296,0,6399426427924154,4,8665817831542582,moving,65,201,8
300,0,6399426427924154,4,8665817831542582,moving,64,201,8
303,0,6399426427924154,4,8665817831542582,moving,65,196,8
306,0,6399426427924154,4,8665817831542582,moving,66,192,8
310,0,6399426427924154,4,8665817831542582,moving,66,185,8
313,0,6399426427924154,4,8665817831542582,moving,65,184,8
316,0,6399426427924154,4,8665817831542582,moving,66,177,8
320,0,6399426427924154,4,8665817831542582,moving,65,177,8
323,0,6399426427924154,4,8665817831542582,moving,61,174,8
326,0,6399426427924154,4,8665817831542582,moving,64,170,8
330,0,6399426427924154,4,8665817831542582,moving,63,168,8
333,0,6399426427924154,4,8665817831542582,moving,66,163,8
336,0,6399426427924154,4,8665817831542582,moving,67,162,8
340,0,6399426427924154,4,8665817831542582,moving,65,157,8
343,0,6399426427924154,4,8665817831542582,moving,64,153,8
348,0,6399426427924154,4,8665817831542582,moving,65,150,8
351,0,6399426427924154,4,8665817831542582,moving,65,146,8
354,0,6399426427924154,4,8665817831542582,moving,65,146,8
358,0,6399426427924154,4,8665817831542582,moving,65,139,8
362,0,6399426427924154,4,8665817831542582,moving,65,135,8
365,0,6399426427924154,4,8665817831542582,moving,63,132,8
368,0,6399426427924154,4,8665817831542582,moving,64,131,8
372,0,6399426427924154,4,8665817831542582,moving,61,124,8
375,0,6399426427924154,4,8665817831542582,moving,65,126,8
379,0,6399426427924154,4,8665817831542582,moving,62,117,8
382,0,6399426427924154,4,8665817831542582,moving,65,116,8
385,0,6399426427924154,4,8665817831542582,moving,65,112,8
389,0,6399426427924154,4,8665817831542582,moving,67,104,8
393,0,6399426427924154,4,8665817831542582,moving,63,101,8
397,0,6399426427924154,4,8665817831542582,moving,65,101,8
400,0,6399426427924154,4,8665817831542582,moving,65,97,8
403,0,6399426427924154,4,8665817831542582,moving,65,95,8
406,0,6399426427924154,4,8665817831542582,moving,64,96,8
410,0,6399426427924154,4,8665817831542582,fix,64,96,8
414,0,6399426427924154,4,8665817831542582,fix,63,94,8
417,0,6399426427924154,4,8665817831542582,fix,64,96,8
420,0,6399426427924154,4,8665817831542582,fix,65,94,8
424,0,6399426427924154,4,8665817831542582,fix,66,94,8
427,0,6399426427924154,4,8665817831542582,fix,65,95,8
431,0,6399426427924154,4,8665817831542582,fix,64,95,8
435,0,6399426427924154,4,8665817831542582,fix,66,95,8
439,0,6399426427924154,4,8665817831542582,fix,67,95,8
443,0,6399426427924154,4,8665817831542582,fix,61,94,8
447,0,6399426427924154,4,8665817831542582,fix,65,95,8
450,0,6399426427924154,4,8665817831542582,fix,67,98,8
454,0,6399426427924154,4,8665817831542582,fix,66,93,8
458,0,6399426427924154,4,8665817831542582,fix,68,94,8
461,0,6399426427924154,4,8665817831542582,fix,69,94,8
465,0,6399426427924154,4,8665817831542582,fix,65,96,8
468,0,6399426427924154,4,8665817831542582,fix,66,95,8
471,0,6399426427924154,4,8665817831542582,fix,66,93,8
474,0,6399426427924154,4,8665817831542582,fix,65,94,8
478,0,6399426427924154,4,8665817831542582,fix,65,92,8
481,0,6399426427924154,4,8665817831542582,fix,65,93,8
485,0,6399426427924154,4,8665817831542582,fix,67,94,8
489,0,6399426427924154,4,8665817831542582,fix,66,95,8
492,0,6399426427924154,4,8665817831542582,fix,66,95,8
496,0,6399426427924154,4,8665817831542582,fix,64,92,8
499,0,6399426427924154,4,8665817831542582,fix,63,95,8
503,0,6399426427924154,4,8665817831542582,fix,65,93,8
506,0,6399426427924154,4,8665817831542582,fix,67,94,8
510,0,6399426427924154,4,8665817831542582,fix,62,99,8
513,0,6399426427924154,4,8665817831542582,fix,65,96,8
516,0,6399426427924154,4,8665817831542582,fix,65,94,8
520,0,6399426427924154,4,8665817831542582,fix,64,94,8
523,0,6399426427924154,4,8665817831542582,fix,64,95,8
526,0,6399426427924154,4,8665817831542582,fix,65,95,8
530,0,6399426427924154,4,8665817831542582,fix,60,96,8
534,0,6399426427924154,4,8665817831542582,fix,66,96,8
537,0,6399426427924154,4,8665817831542582,fix,69,95,8
540,0,6399426427924154,4,8665817831542582,moving,65,95,8
544,0,6399426427924154,4,8665817831542582,moving,69,95,8
547,0,6399426427924154,4,8665817831542582,moving,66,97,8
551,0,6399426427924154,4,8665817831542582,fix,66,95,8
555,0,6399426427924154,4,8665817831542582,fix,67,95,8
559,0,6399426427924154,4,8665817831542582,fix,64,95,8
562,0,6399426427924154,4,8665817831542582,fix,65,99,8
566,0,6399426427924154,4,8665817831542582,fix,67,91,8
569,0,6399426427924154,4,8665817831542582,fix,64,95,8
572,0,6399426427924154,4,8665817831542582,fix,65,92,8
573,0,6399426427924154,4,8665817831542582,moving,65,95,8
